post_text,label
"JDGaz: if we would expect more of young men, they would rise to the occasion. We just assume they're ""guys"" and let em waste their life…",1
"CSLewisDaily: ""It is a happy moment when our desire crosses with the will of Heavenly Father."" ~ CSLewis",1
Hope is stronger than fear.,1
Student employee of the year in the copy center goes to the one and only sethdiehm10 !!!,1
I'm also so thankful that through WLMHK these two lovely ladies came into my life. And that I could… ,1
"I'm so thankful to have people like magzzilla and alyssahilderman not just as fellow leaders, but… ",1
"God is big, guys. Bigger than any problems we have on the earth, whatever they might be.… ",1
I'll have everyone know I haven't had coffee yet today and it's almost noon. justsaying notaddicted,1
"Just heard one of my roommates say ""like"" at least 6 times one sentence. seriously English",1
"CSLewisU: ""We all agreed that forgiveness is a beautiful idea until we have to practice it.""-- CSLewis",1
Can't believe it's been a year. blastyblast WLMHK picstitch ,1
"One year ago, a journey began. I never knew the challenges that would come, the friendships that… ",1
I found some new hammocking friends in the park today. Gotta start 'em young. sarahbgreen… ,1
xanabby you'll grow to like it. ,1
"MY ENEMY'S INVISIBLE , I DON'T KNOW HOW TO FIGHT",0
im gonna burn my house down into an ugly brack,0
HOT_cocoa_____ counterattack,0
noob_aspe810 golden.ta-chi,0
lol or spl or drow,0
hure2233 lime39.5648,0
LeagueOfLegends: PBE Preview: Warring Kingdoms Garen splash art ,0
LeagueOfLegends: PBE Preview: Heartseeker Quinn splash art ,0
Why cant i see,0
ARROW,0
lux new meta by 1vs1 ,0
i lvoe them so much i'm gonna cry ,0
"blackchalkmzine: Katherine McNamara, A Touch of Destiny ",0
HOW DOES KAT DO THSI,0
adclaidekanes this .2 scream hurt me even tho that upbeat music made everything seem fun,0
adclaidekanes followed closely by the studying scene where she shows him she's using his system ok dont ME AT ALL FOR ANY REAOS N,0
i dont go here anymore but stiles and malias best scene is still the basement scene in s4 thank u goodnight dont me at all for any reason,0
belIamyscIarkes i don't knwo the editing term for it but THE SPACE PART IM DEAD,0
AMAZING ,0
adclaidekanes also ive literally never wanted to physically fight someone as much as i want to fight her and that ALMOST HAPPENED tonight,0
just popping in to say that i got to hurl a cup of water at my step sister and not get in trouble for it and that's Awesome,0
i dont have time before work to watch the trailer but ,0
adclaidekanes THOSE SPOILERS WERE R IGHT ??? MY ASS IS GONE! ITS IN SAPCE !!!,0
"""he will only let himself be saved if she also saves herself"" ",0
WHAT THE FUVKGKKG ,0
so cute :( ,0
"shows, where i dont have to watch arrow, even after death, disrespect her",0
god they cant even properly resurrect laurel!! keep her name and her legacy out of ur grubby hands and let katie just do things on the other,0
who isn't...the black canary...omg...this is literally not hard to understand,0
"and how can you possibly be ""true to DC universe origins"" if you kill her off then expect somehow (???) to fill her shoes with someone",0
"no shit it's hard to do a GA show without BC??? if you knew that, why did you kill her off!!!!!",0
this is...astounding ,0
dinah laurel lance is the only black canary!!!! it's not a fucking mantle that can just be handed off to whomever!!… ,0
"whose daughter omg...., ",0
fox tca panels are today and just wanna know if pitch is getting a s2!! just announce it either way fox,0
Kat_McNamara: Fun day with the fam. Thank you FreeformTV ! tca17 tca ,0
"cameronhoodkin u think im kidding...?.,.,..",0
cameronhoodkin: malia cant inhale without her entire life bein shit on ,0
cameronhoodkin: I ALMSOT SNORTED MY SODA OUT MY NOSE I H ATE THIS ,0
shut up im returning this idea to you bc i dont Fuck w/ saturn ,0
i love stanning legends!!! ,0
wow thanks ,0
god vine should've ended before i sa w this ,0
"powerful, ethereal honeys whom the world (and this show/fandom) didnt DESERVE ",0
wallswcst go d the cl one kicked my ass even more i love eating GOOD,0
"wallswcst: this vine rejuvenated me, cleared my skin, watered my crops, raised my gpa when i first saw it ",0
the best character on this entire fuckign garbage show DO YALL HEAR ME ,0
AMAZING ,0
only posting this one bc i want to post the companion vin e ,0
lydiamcrtins STOP THIS IS CUT E it makes me feel like it was my birthday too omg :( i love u my Person,0
lydiamcrtins: this is just a psa that adclaidekanes is the best birthday present ever and the most wonderful human i know,0
cameronhoodkin all my mutuals will murder me but mayb e probably,0
starting with the reason . THE REASO N i am a bisexual . thank u ,0
not a big fan of threads but let me make one for my favorit e vines hello,0
hey . what th e fukc ,0
AMIE wallswcst PEEP THIS,0
ohhh WOW WOW ,0
whatdoesitmean.mp3 ,0
naesheims whatever it is just do it,0
cameronhoodkin shy the ufkck up,0
oh thank god ,0
i was also 13 and now i'm 21 oh my go d ,0
"kanjiklubs: chris pine, 2007 vs 2017. i cannot believe this ",0
my man!!!! 1 chris of my life!!!! ,0
vuIcanblood: tell me this isn't true ,0
PopCravings: President Obama ends his 8 years in the office with the same message that helped him get there. ObamaFarewell ,0
"POTUS: Thank you for everything. My last ask is the same as my first. I'm asking you to believe—not in my ability to create change, but…",0
cameronhoodkin: can theo die again for good already he aint shit,0
"not 2 like,,, glorify politicians and all that i'm really gonna miss the obamas and i wish them the best. thanks for all u guys have done",0
"WhiteHouse: ""Not just because you have been a great Vice President, but because in the bargain, I gained a brother."" —POTUS ",0
cameronhoodkin: *stands in front of their car next week so they cant leave* *chains myself to a column at the white house* yall not goi…,0
candicekp: Tears. Thank you Mr. President! POTUS ObamaFarewell,0
lydiamcrtins OK ILL MEET U THERE,0
lydiamcrtins im Right HERE,0
HereIsGina: You will be missed. POTUS Such an honorable gentleman that has led and served our country. Just in awe of his humility and…,0
"iamamurray: ""If something needs fixing, lace up your shoes and do some organizing. Show up. Dive in. Stay at it."" - President Obama pl…",0
NiallOfficial: Don't get me started but I'm going to miss the obamas . The nicest family on earth .,0
"wolveIa: noah fence, but he's delicious - sheena ",0
Missy_Danberry: stan twitter ,0
pondandrory I ALSO SENT U STUFF IN DMS ILY,0
iriswestaIIn: I DON'T KNNNooooOOOOWWWWW ,0
iriswestaIIn GOD SO ICONIC,0
everothlo: when u were academically successful but ur mental health got in the way of ur education &amp; now ull never be able to achieve w…,0
carrotclary: she is so much more than just a pretty face ,0
TopherGrace: Look who I bumped into last night... family tahitismith ,0
evamohnd: she's literally a princess what ,0
adclaidekanes *not fairytales just general lore and also 3a/the neverland arc was the best season thank u,0
IM SCRMEAINGNG peter pan is one of my favorite fairytales and i loved the neverland arc WOW IM HYPED,0
OH MY GOD WOW ,0
IM HINESTLY SHOOK,0
adclaidekanes WODKDJ HER ACTUAL DAD DID TOO FUVKFJ,0
ed created the stitchers TECH WOOWWOW,0
KIRSTEN YES,0
"""i made us some kale, tarragon breakfast smoothies"" agsjdjsh whose man is this",0
what..in The WORLD jsut happened,0
this is SO INTENSE,0
"""whatever you see in there, you're not alone, i'm with you"" ALREADY.... ",0
"""captains log: stardate 2015"" BYE",0
adclaidekanes actually there's not too much i'm jsut not bright lfmaofoos,0
there's so much science jargon im afraid i'll forget how this process works by the time we actually GET TO IT,0
oh wow cameron and kirsten are bickering so much i cant wait till they become willing to die for each other,0
oh it's been 3 lines and i know why maria loves him i see her TYPE shining through,0
cameronhoodkin SO SO CUTE,0
omg shes like busta rhymes spittin out these numbers/times,0
OHT HATS...NOT HER DAD.....,0
"""don't i get a phone call"" ""to who? everyone you know is either dead or hates you"" ",0
cameronhoodkin OH THATS SO CUTE OMG,0
KIRSTEN DONT GAF ABOUT ANYTHIJF ??? no one no person she's just BLAZING THROUGH I LOVE IT,0
i hear emmas accent a little it's so cute during the first seasons of shows when australians let their accent slip out,0
wow she's grilling this dude GOOD,0
cameronhoodkin i was truly bamboozled,0
who is this leaving in this flashback and why does kirsten hate her dad so bad,0
"""this is about the dishes i left in the sink isn't it"" AGSJSNS",0
kirsten is so. Pretty and i knew this going in but Wow,0
A BOMB WNE T OFF ???,0
WOAH THE STITCHING IS TRIPPY I FEEL LIKE IM GOING IN SLOW MO,0
what is . happeninf,0
adclaidekanes i have Literally 30/100 impulse control points i feel like that fucking text post with the guy cutting off his sleeves,0
"me: it's 4 am and u shouldn't watch anything but if u gotta, u should catch up on a show ur behind on also me: ",0
lydiamcrtins I HATE THE SPIDER but I WONT OK,0
lydiamcrtins i Hate that picture BUT i love u have a good day tomorrow!!!!,0
"cameronhoodkin honestly just never liked her i wish i had been woke enough to have real reasons but,,, her and alison....yikes",0
cameronhoodkin aria was always my 5,0
go d vine is so dead im sad,0
hello i would die for the lightwood siblings ,0
lydiamcrtins i said this earlier thank u i knwo,0
lydiamcrtins my name is allie not maria,0
lydiamcrtins u mean she loved his ASS in those pants,0
nicoviangelo: if you were a fictional character you'd be someone's fave and they'd love everything you hate about yourself and see what…,0
lydiamcrtins leave him and his baseball pants ALONE,0
DomSherwood1: One million!!! I love you all ,0
yall lily is so cute i wish the tmi fandom wasn't annoying as hell,0
this as well!!!!!! ,0
still screaming over this!!!!!! ,0
adclaidekanes so are matt and dom actually like they're all so fuckignn funny i love them all,0
DomSherwood1: Nope just Jace shadowhunterschat ,0
ShadowhuntersTV: Izzy + Clary. ️ Shadowhunters ,0
isaiahmustafa: Just when I thought it was safe to look back at the TV MatthewDaddario has to do it AGAIN!!!! ShadowhuntersChat ,0
ISAIAH IS SO FUCKKGN FUNNY GOD,0
Kat_McNamara: Thanks NickDSagar! Needed that... whycantwebefriends ClaryNeedsAHug shadowhunterstv shadowhunterschat ,0
cameronhoodkin idk who i'll like more but LILI....The Purest (tm),0
cameronhoodkin idk who i'll like more but LILI....The Purest (tm),0
iamamurray u look so radiant and happy!!! ,0
iamamurray: I look like the happiest dolphin who got to be human for a day. partofthatworld eEEeeEEee TCA17 ,0
lilireinhart: Last night I got to tell both evanrachelwood and violadavis how much I love their work and I stared at Kristen Wiig in…,0
lilireinhart: When you are partying all night at the golden globes but then remember that you have to work the next day. ,0
this is what i would do if i were famous thank u for using ur powers for good lili ,0
also why do i have a Thing for australians i'm just now noticing this.....,0
